sample	ali	prev	target	contig	reads
SRR3965873	bowtie2	spades	spades	NODE_5278_length_2708_cov_2.029513	119
SRR3965873	bowtie2	spades	spades	NODE_5299_length_2704_cov_1.954319	114
SRR3965873	bowtie2	spades	spades	NODE_5346_length_2693_cov_1.870470	100
SRR3965873	bowtie2	spades	spades	NODE_5352_length_2692_cov_1.671809	88
SRR3965873	bowtie2	spades	spades	NODE_5456_length_2665_cov_1.899065	109
SRR3965873	bowtie2	spades	spades	NODE_5558_length_2641_cov_1.579858	88
SRR3965873	bowtie2	spades	spades	NODE_5576_length_2637_cov_1.509456	85
SRR3965873	bowtie2	spades	spades	NODE_5640_length_2621_cov_2.220063	119
SRR3965873	bowtie2	spades	spades	NODE_6213_length_2493_cov_2.083960	113
SRR3965873	bowtie2	spades	spades	NODE_6362_length_2454_cov_1.755839	94
SRR3965873	bowtie2	spades	spades	NODE_6406_length_2445_cov_1.191816	66
SRR3965873	bowtie2	spades	spades	NODE_6416_length_2443_cov_1.759386	92
SRR3965873	bowtie2	spades	spades	NODE_6436_length_2439_cov_1.923504	85
SRR3965873	bowtie2	spades	spades	NODE_6471_length_2432_cov_1.852979	95
SRR3965873	bowtie2	spades	spades	NODE_6482_length_2430_cov_1.748606	96
SRR3965873	bowtie2	spades	spades	NODE_6565_length_2412_cov_1.371379	72
SRR3965873	bowtie2	spades	spades	NODE_6597_length_2405_cov_1.593235	83
SRR3965873	bowtie2	spades	spades	NODE_6921_length_2348_cov_1.508226	69
SRR3965873	bowtie2	spades	spades	NODE_6984_length_2339_cov_1.552679	78
SRR3965873	bowtie2	spades	spades	NODE_7131_length_2312_cov_0.901039	48
SRR3965873	bowtie2	spades	spades	NODE_7144_length_2310_cov_1.802352	91
SRR3965873	bowtie2	spades	spades	NODE_7192_length_2303_cov_1.939655	85
SRR3965873	bowtie2	spades	spades	NODE_7372_length_2275_cov_1.997702	94
SRR3965873	bowtie2	spades	spades	NODE_7450_length_2264_cov_1.593533	76
SRR3965873	bowtie2	spades	spades	NODE_7463_length_2263_cov_1.664048	83
SRR3965873	bowtie2	spades	spades	NODE_7652_length_2234_cov_1.671663	78
SRR3965873	bowtie2	spades	spades	NODE_7730_length_2225_cov_1.343368	63
SRR3965873	bowtie2	spades	spades	NODE_7830_length_2209_cov_1.735071	76
SRR3965873	bowtie2	spades	spades	NODE_8283_length_2145_cov_3.170577	151
SRR3965873	bowtie2	spades	spades	NODE_8311_length_2142_cov_1.499266	64
SRR3965873	bowtie2	spades	spades	NODE_8329_length_2140_cov_1.847134	81
SRR3965873	bowtie2	spades	spades	NODE_8468_length_2120_cov_1.705096	82
SRR3965873	bowtie2	spades	spades	NODE_8543_length_2111_cov_1.752485	67
SRR3965873	bowtie2	spades	spades	NODE_8587_length_2106_cov_1.612357	75
SRR3965873	bowtie2	spades	spades	NODE_8595_length_2105_cov_1.843968	76
SRR3965873	bowtie2	spades	spades	NODE_8644_length_2098_cov_2.399700	103
SRR3965873	bowtie2	spades	spades	NODE_9100_length_2041_cov_1.850154	75
SRR3965873	bowtie2	spades	spades	NODE_9142_length_2036_cov_1.775942	73
SRR3965873	bowtie2	spades	spades	NODE_9249_length_2024_cov_1.284156	56
SRR3965873	bowtie2	spades	spades	NODE_9396_length_2007_cov_2.313417	91
SRR3965873	bowtie2	spades	spades	NODE_9619_length_1982_cov_2.204461	93
SRR3965873	bowtie2	spades	spades	NODE_9791_length_1965_cov_2.359593	90
SRR3965873	bowtie2	spades	spades	NODE_9828_length_1961_cov_2.015038	85
SRR3965873	bowtie2	spades	spades	NODE_9925_length_1951_cov_2.251080	96
SRR3965873	bowtie2	spades	spades	NODE_10029_length_1942_cov_1.167119	45
SRR3965873	bowtie2	spades	spades	NODE_10032_length_1941_cov_1.737785	68
SRR3965873	bowtie2	spades	spades	NODE_10383_length_1906_cov_3.256779	130
SRR3965873	bowtie2	spades	spades	NODE_10495_length_1896_cov_1.377295	55
SRR3965873	bowtie2	spades	spades	NODE_10551_length_1891_cov_1.723772	70
SRR3965873	bowtie2	spades	spades	NODE_10585_length_1888_cov_2.333147	86
SRR3965873	bowtie2	spades	spades	NODE_10674_length_1879_cov_1.680337	66
SRR3965873	bowtie2	spades	spades	NODE_10688_length_1878_cov_1.641372	69
SRR3965873	bowtie2	spades	spades	NODE_10699_length_1877_cov_1.764342	68
SRR3965873	bowtie2	spades	spades	NODE_10883_length_1861_cov_2.061862	83
SRR3965873	bowtie2	spades	spades	NODE_11370_length_1822_cov_1.986071	82
SRR3965873	bowtie2	spades	spades	NODE_11552_length_1808_cov_1.108836	41
SRR3965873	bowtie2	spades	spades	NODE_11677_length_1798_cov_1.741024	69
SRR3965873	bowtie2	spades	spades	NODE_12487_length_1738_cov_1.881635	70
SRR3965873	bowtie2	spades	spades	NODE_12516_length_1736_cov_2.153940	76
SRR3965873	bowtie2	spades	spades	NODE_12604_length_1730_cov_1.434090	53
SRR3965873	bowtie2	spades	spades	NODE_12783_length_1717_cov_2.207664	70
SRR3965873	bowtie2	spades	spades	NODE_12892_length_1710_cov_5.671012	137
SRR3965873	bowtie2	spades	spades	NODE_12955_length_1705_cov_1.892902	69
SRR3965873	bowtie2	spades	spades	NODE_13063_length_1698_cov_2.160100	79
SRR3965873	bowtie2	spades	spades	NODE_13096_length_1697_cov_1.027534	34
SRR3965873	bowtie2	spades	spades	NODE_13216_length_1689_cov_1.519497	52
SRR3965873	bowtie2	spades	spades	NODE_13503_length_1671_cov_1.763995	62
SRR3965873	bowtie2	spades	spades	NODE_13587_length_1666_cov_2.026165	62
SRR3965873	bowtie2	spades	spades	NODE_13889_length_1648_cov_1.927695	72
SRR3965873	bowtie2	spades	spades	NODE_14144_length_1632_cov_2.820613	93
SRR3965873	bowtie2	spades	spades	NODE_14146_length_1632_cov_2.172864	78
SRR3965873	bowtie2	spades	spades	NODE_14637_length_1605_cov_2.129482	74
SRR3965873	bowtie2	spades	spades	NODE_14673_length_1603_cov_1.743351	56
SRR3965873	bowtie2	spades	spades	NODE_15185_length_1577_cov_1.366712	46
SRR3965873	bowtie2	spades	spades	NODE_15438_length_1565_cov_2.160300	70
SRR3965873	bowtie2	spades	spades	NODE_15608_length_1556_cov_2.278655	77
SRR3965873	bowtie2	spades	spades	NODE_15940_length_1539_cov_2.373611	78
SRR3965873	bowtie2	spades	spades	NODE_16016_length_1536_cov_2.326374	73
SRR3965873	bowtie2	spades	spades	NODE_16329_length_1522_cov_1.979621	63
SRR3965873	bowtie2	spades	spades	NODE_17233_length_1483_cov_2.050578	63
SRR3965873	bowtie2	spades	spades	NODE_17384_length_1476_cov_1.068264	35
SRR3965873	bowtie2	spades	spades	NODE_17398_length_1475_cov_3.056686	86
SRR3965873	bowtie2	spades	spades	NODE_17470_length_1472_cov_1.289148	40
SRR3965873	bowtie2	spades	spades	NODE_17820_length_1458_cov_2.030169	61
SRR3965873	bowtie2	spades	spades	NODE_17907_length_1454_cov_2.520295	79
SRR3965873	bowtie2	spades	spades	NODE_18493_length_1431_cov_1.361111	28
SRR3965873	bowtie2	spades	spades	NODE_19199_length_1404_cov_2.065900	63
SRR3965873	bowtie2	spades	spades	NODE_19257_length_1402_cov_1.822717	55
SRR3965873	bowtie2	spades	spades	NODE_19726_length_1385_cov_2.876361	81
SRR3965873	bowtie2	spades	spades	NODE_19910_length_1379_cov_1.549219	42
SRR3965873	bowtie2	spades	spades	NODE_20285_length_1367_cov_1.150631	30
SRR3965873	bowtie2	spades	spades	NODE_20813_length_1350_cov_1.672262	48
SRR3965873	bowtie2	spades	spades	NODE_21073_length_1342_cov_1.225261	31
SRR3965873	bowtie2	spades	spades	NODE_21406_length_1331_cov_1.569805	37
SRR3965873	bowtie2	spades	spades	NODE_21610_length_1326_cov_0.979625	24
SRR3965873	bowtie2	spades	spades	NODE_22067_length_1312_cov_1.436933	39
SRR3965873	bowtie2	spades	spades	NODE_23155_length_1281_cov_2.129442	58
SRR3965873	bowtie2	spades	spades	NODE_23166_length_1281_cov_1.357022	34
SRR3965873	bowtie2	spades	spades	NODE_24022_length_1258_cov_1.464193	37
SRR3965873	bowtie2	spades	spades	NODE_25804_length_1215_cov_1.578853	40
SRR3965873	bowtie2	spades	spades	NODE_25972_length_1211_cov_1.901978	49
SRR3965873	bowtie2	spades	spades	NODE_27326_length_1181_cov_2.736599	64
SRR3965873	bowtie2	spades	spades	NODE_28024_length_1166_cov_2.152765	53
SRR3965873	bowtie2	spades	spades	NODE_28292_length_1161_cov_1.957627	42
SRR3965873	bowtie2	spades	spades	NODE_28469_length_1158_cov_1.245515	28
SRR3965873	bowtie2	spades	spades	NODE_28510_length_1157_cov_1.380907	29
SRR3965873	bowtie2	spades	spades	NODE_29387_length_1140_cov_1.324688	31
SRR3965873	bowtie2	spades	spades	NODE_29639_length_1135_cov_1.219112	32
SRR3965873	bowtie2	spades	spades	NODE_29683_length_1134_cov_1.219324	30
SRR3965873	bowtie2	spades	spades	NODE_29968_length_1128_cov_0.785228	17
SRR3965873	bowtie2	spades	spades	NODE_29979_length_1127_cov_1.956226	46
SRR3965873	bowtie2	spades	spades	NODE_31240_length_1104_cov_1.394030	31
SRR3965873	bowtie2	spades	spades	NODE_31679_length_1096_cov_1.572718	35
SRR3965873	bowtie2	spades	spades	NODE_32237_length_1087_cov_1.498988	31
SRR3965873	bowtie2	spades	spades	NODE_33265_length_1071_cov_0.736626	16
SRR3965873	bowtie2	spades	spades	NODE_33550_length_1066_cov_1.441572	31
SRR3965873	bowtie2	spades	spades	NODE_33661_length_1064_cov_1.893264	46
SRR3965873	bowtie2	spades	spades	NODE_34309_length_1054_cov_1.989529	40
SRR3965873	bowtie2	spades	spades	NODE_34779_length_1047_cov_1.558017	33
SRR3965873	bowtie2	spades	spades	NODE_34856_length_1046_cov_1.270327	26
SRR3965873	bowtie2	spades	spades	NODE_35576_length_1035_cov_2.431624	52
SRR3965873	bowtie2	spades	spades	NODE_35839_length_1032_cov_0.870311	18
SRR3965873	bowtie2	spades	spades	NODE_35971_length_1030_cov_1.215897	25
SRR3965873	bowtie2	spades	spades	NODE_36205_length_1027_cov_1.121767	23
SRR3965873	bowtie2	spades	spades	NODE_36774_length_1019_cov_1.610870	26
